store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Affordable Tire & Brake,45055,711 S.E. Hawthorne Blvd.,,Portland,OR,97214-3515,United States,5032351808,45.51259,-122.6584,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #A18,164615,633 NE BROADWAY ST,,PORTLAND,OR,97232-1211,United States,5032823660,45.535383,-122.658892,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #215,107476,2952 NE SANDY BLVD,,PORTLAND,OR,97232-2457,United States,5032318290,45.5298,-122.63479,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #234,259713,2140 NE COLUMBIA BLVD,,PORTLAND,OR,97211-1929,United States,5032894559,45.57589,-122.64359,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #234,366161,2140 NE COLUMBIA BLVD,,PORTLAND,OR,97211-1929,United States,5032894559,45.576419,-122.643363,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER # 260,255725,8910 SW BARBUR BLVD,,PORTLAND,OR,97219-4016,United States,0,45.46019,-122.70589,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #221,416975,5510 N LOMBARD ST,,PORTLAND,OR,97203-4222,United States,5032891956,45.58339,-122.726491,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,21199,6512 N BLACKSTONE AVE,,FRESNO,CA,93710-3502,United States,5594322448,36.832168,-119.790192,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,24716,790 CLOVIS AVE,,CLOVIS,CA,93612-1804,United States,5593230157,36.820467,-119.700672,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,22985,4330 W SHAW AVE,,FRESNO,CA,93722-6218,United States,5592762221,36.808328,-119.869674,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Seaway Tire & Auto Service,642460,330 E. Orvis St.,,Massena,NY,13662,United States,3157649094,36.736039,-119.739186,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Ball Tire Company,642398,4741 E. Kings Canyon Rd.,,Fresno,CA,93702-3947,United States,5592514283,36.7363,-119.73893,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
GOODGUYS TIRE & AUTO REPAIR,784201,2478 S. GOLDEN STATE BLVD,,FRESNO,CA,93706-4532,United States,5594987700,36.71101,-119.7743,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Del Ray Tire & Retreading,195622,2544 S. Cherry Ave.,,Fresno,CA,93706-5006,United States,5594851761,36.70913,-119.7823,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
GOODGUYS TIRE & AUTO REPAIR,784203,3877 N BLACKSTONE AVE.,,FRESNO,CA,93726-3802,United States,5592568700,36.78824,-119.79109,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
GOODGUYS TIRE & AUTO REPAIR,784205,4140 N. BLACKSTONE AVE.,,FRESNO,CA,93726-3807,United States,5592211438,36.7926,-119.78929,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
GOODGUYS TIRE & AUTO REPAIR,784202,2530 N. WEBER AVE.,,FRESNO,CA,93705-4301,United States,5592379383,36.77333,-119.83501,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,357203,3770 S MARYLAND PARKWAY,,LAS VEGAS,NV,89119-5651,United States,7028624290,36.120832,-115.137385,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,358041,5060 E SAHARA AVE,,LAS VEGAS,NV,89142-2904,United States,7024312732,36.144412,-115.064199,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone COMPLETE AUTOCARE,355332,1285 W CRAIG ROAD,,NORTH LAS VEGAS,NV,89032-0230,United States,7023991415,36.239329,-115.158352,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,356265,1955 ROCK SPRINGS DR,,LAS VEGAS,NV,89128-0000,United States,7022560480,36.195153,-115.247037,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,744344,6760 W FLAMINGO RD,,LAS VEGAS,NV,89103-0000,United States,7022205170,36.11461,-115.239799,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,344698,5691 RICKENBACKER RD,,NELLIS AFB,NV,89191-7052,United States,7022074931,36.236951,-115.044602,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone COMPLETE AUTOCARE,355337,4640 W ANN RD,,NORTH LAS VEGAS,NV,89031-3480,United States,7026550961,36.261642,-115.204644,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone COMPLETED AUTO CARE,358040,2880 S DURANGO DR,,LAS VEGAS,NV,89117-0000,United States,7022543075,36.137315,-115.278933,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,755916,2455 W DEER SPRINGS WAY,,NORTH LAS VEGAS,NV,89084-0000,United States,7023951134,36.283988,-115.175647,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #226,193623,2010 NE 82ND AVE,,PORTLAND,OR,97220-5606,United States,5032578571,45.53692,-122.57861,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
GCR TIRES & SERVICE 806,233508,10360 N VANCOUVER WAY,,PORTLAND,OR,97217-7530,United States,5032897697,45.59831,-122.66988,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #207,104760,10340 SW CANYON RD,,BEAVERTON,OR,97005-1917,United States,5036439446,45.492696,-122.783325,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #205,107514,7304 SE 82ND AVE,,PORTLAND,OR,97266-5813,United States,5037771447,45.470052,-122.57906,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #213,109045,11581 SW PACIFIC HWY,,TIGARD,OR,97223-8671,United States,5036397420,45.44056,-122.75167,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #257,249391,9385 SW GREENBURG ROAD,,TIGARD,OR,97223-1401,United States,5414165170,45.45201,-122.77506,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #256,249487,2410 SE 122ND AVE,,PORTLAND,OR,97233-1406,United States,5414165170,45.50496,-122.53666,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #239,402982,12110 NE ERIN WAY,,PORTLAND,OR,97220-9033,United States,5032523823,45.558498,-122.538751,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
SUPERIOR TIRE SERVICE,305942,13000 NE WHITAKER WAY,,PORTLAND,OR,97230-1112,United States,5032565541,45.55623,-122.52668,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #241,517674,15825 SW WALKER RD,,BEAVERTON,OR,97006-4946,United States,5036903231,45.5168553,-122.8399004,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
AER PORTLAND 47,766188,5220 NE 152ND PL,,PORTLAND,OR,97230-0000,United States,0,45.561259,-122.5055,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Country Tire & Wheel,772923,2462 E. Central Ave.,,Fresno,CA,93725-2401,United States,5592644982,36.678571,-119.743948,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Tire Country USA Inc.,53902,6277 North Blackstone Ave,,Fresno,CA,93710-5011,United States,5594354000,36.827985,-119.790793,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
GOODGUYS TIRE & AUTO REPAIR,784206,6760 N. BLACKSTONE AVE.,,FRESNO,CA,93710-3506,United States,5594319203,36.8365566429359,-119.790079389666,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
GOODGUYS TIRE & AUTO REPAIR,784204,4119 SHAW AVE.,,FRESNO,CA,93722-6217,United States,5592778030,36.80782,-119.86508,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Jensen Tire and Auto,350503,6746 Main Street,,Trumbull,CT,06611-1384,United States,2034598473,36.84345,-119.790399,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
GOODGUYS TIRE & AUTO REPAIR,784200,1425 HERNDON AVE.,,CLOVIS,CA,93611-0504,United States,5592970063,36.83811,-119.68896,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
GOODGUYS TIRE & AUTO REPAIR,784208,418 Academy Ave.,,SANGER,CA,93657-2409,United States,5598754589,36.71025,-119.55617,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,356288,621 MALL RING CIR,,HENDERSON,NV,89014-6619,United States,7024340301,36.064683,-115.041398,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,356106,7410 S RAINBOW BLVD,,LAS VEGAS,NV,89131-2412,United States,7022702381,36.053792,-115.24298,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,357172,220 N STEPHANIE ST,,HENDERSON,NV,89074-0000,United States,7024340692,36.043079,-115.046558,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,770341,360 E SILVERADO RANCH BLVD,,LAS VEGAS,NV,89183-0000,United States,7024070645,36.01374,-115.17138,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,745097,1499 W HORIZON RIDGE PKWY,,HENDERSON,NV,89012-0000,United States,7025661451,36.019359,-115.052114,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone COMPLETE AUTOCARE,355336,6901 N DURANGO DR,,LAS VEGAS,NV,89149-4410,United States,7023960456,36.285873,-115.287933,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,358042,2640 PECOS RIDGE PKWY,,HENDERSON,NV,89052-0000,United States,7026140675,35.987535,-115.105778,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Ted Wiens Tire & Auto,509175,"1701 Las Vegas Blvd., S.",,Las Vegas,NV,89104-1301,United States,7027355656,36.15087,-115.15219,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Ted Wiens Tire & Auto,46566,3352 E. Fremont St.,,Las Vegas,NV,89104-2210,United States,7024572022,36.146341,-115.102375,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Ted Wiens Truck Tire Center,532460,3810 W. Spring Mountain,,Las Vegas,NV,89102-8616,United States,7027322382,36.127075,-115.190834,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Ted Wiens Tire & Auto,243248,2750 N. Decatur Blvd.,,Las Vegas,NV,89108-2900,United States,7026478473,36.208759,-115.205538,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone COMPLETE AUTOCARE,355333,760 IKEA CT,,WEST SACRAMENTO,CA,95605-1664,United States,9163749005,38.590353,-121.549822,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,13056,5781 STOCKTON BLVD,,SACRAMENTO,CA,95824-1613,United States,9164540689,38.522118,-121.44126,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,13064,2547 MARCONI AVE,,SACRAMENTO,CA,95821-4803,United States,9164810534,38.618041,-121.402973,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,21156,4637 WATT AVE,,NORTH HIGHLANDS,CA,95660-5517,United States,9164869807,38.649201,-121.383033,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,352686,5041 MADISON AVE,,SACRAMENTO,CA,95841-2604,United States,9164827085,38.660943,-121.347046,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,321305,8055 ORCHARD LOOP,,ELK GROVE,CA,95624-3455,United States,9166892080,38.455037,-121.407461,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,15199,10407 FOLSOM BLVD,,RANCHO CORDOVA,CA,95670-4603,United States,9163624141,38.589565,-121.302184,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,352044,4325 ELVERTA RD,,ANTELOPE,CA,95843-5794,United States,9167213553,38.713417,-121.363399,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,1228,6102 SUNRISE MALL,,CITRUS HEIGHTS,CA,95610-6906,United States,9167264036,38.676298,-121.271455,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Firestone Complete Auto Care,17655,7895 GREENBACK LN,,CITRUS HEIGHTS,CA,95610-5909,United States,9167262462,38.678514,-121.271865,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #037,365815,16685 SE MCLOUGHLIN BLVD,,MILWAUKIE,OR,97267-4811,United States,5036521900,45.402909,-122.621865,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #362,259748,2420 NE ANDRESEN RD,,VANCOUVER,WA,98661-7312,United States,3606941525,45.63979,-122.60114,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #224,366102,17171 BOONES FERRY RD,,LAKE OSWEGO,OR,97035-5213,United States,5036366848,45.401415,-122.734675,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Tire Distributor Xperts,782960,16143 NE Cameron Blvd,,Porland,OR,97230-5034,United States,3107677990599,45.55988,-122.49942,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #237,366366,16650 SE DIVISION ST,,PORTLAND,OR,97236-1869,United States,5037600372,45.50444,-122.49168,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #328,416991,216 SE 118TH AVE,,VANCOUVER,WA,98684-5059,United States,3602548242,45.62011,-122.550981,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #246,124419,15348 SW PACIFIC HWY,,TIGARD,OR,97224-3520,United States,5039682155,45.408554,-122.793785,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #0232,134247,19100 SW SHAW ST,,BEAVERTON,OR,97007-1245,United States,5035911543,45.4942235,-122.8742426,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #335,109460,917 NE MINNEHAHA ST,,VANCOUVER,WA,98665-8735,United States,3606934170,45.666935,-122.661727,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
SUPERIOR TIRE SERVICE INC,153410,1409 NE COLUMBIA BLVD,,PORTLAND,OR,97211-1672,United States,5035955470,45.38079,-122.583471,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER 0421,358074,3200 SE 192ND AVE,,VANCOUVER,WA,98683-0000,United States,3609444521,45.59793,-122.47888,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Redburn Tire Company,420352,4710 E. Cartier Ave.,,Las Vegas,NV,89115-4504,United States,7026437033,36.20701,-115.070877,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
REDBURN TIRE CO,336849,3925 N PECOS,,NORTH LAS VEGAS,NV,89030,United States,7026437033,36.23049,-115.09942,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
GCR TIRES & SERVICE 831,247526,2350 N NELLIS BLVD,,LAS VEGAS,NV,89115-5503,United States,7024524321,36.20289,-115.06211,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Ted Wiens Tire & Auto,283800,3841 E. Craig Rd.,,No. Las Vegas,NV,89030-7503,United States,7026443384,36.240229,-115.093797,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Ted Wiens Tire & Auto,98221,1201 S. Rainbow,,Las Vegas,NV,89146-9011,United States,7023634434,36.156972,-115.243698,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Mikes Tire Man,347911,20529 Soledad Canyon,,Canyon Country,CA,91351-2436,United States,6612524455,36.276446,-115.139719,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Ted Wiens Tire & Auto,236906,7770 W. Cheyenne,,Las Vegas,NV,89129-6752,United States,7029398473,36.21884,-115.2641,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Ted Wiens Tire & Auto,282987,2323 E. Warm Springs,,Las Vegas,NV,89119-4586,United States,7022697220,36.057064,-115.120694,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Ted Wiens Tire & Auto,299509,4055 S. Fort Apache Rd.,,Las Vegas,NV,89147-3408,United States,7024351515,36.115776,-115.297022,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
GCR TIRES & SERVICE 859,386103,1401 RICHARDS BLVD,,SACRAMENTO,CA,95811-0423,United States,9164474220,38.595466,-121.480597,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
SUNSTATE EQUIPMENT CO,345530,2661 EVERGREEN AVE,,WEST SACRAMENTO,CA,95691-3015,United States,9163730221,38.57667,-121.54642,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #645,278883,631 HARBOR BLVD,,WEST SACRAMENTO,CA,95691-2228,United States,9163751946,38.58152,-121.54717,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #644,279396,3554 NORTHGATE BLVD,,SACRAMENTO,CA,95834-1601,United States,9169299029,38.6324165331286,-121.475482437392,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Morgan Tire of Sacramento,247647,1500 Auburn Blvd.,,Sacramento,CA,95815-1905,United States,9169241458,38.6130329791953,-121.432368724167,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #261,260140,22235 NW IMBRIE DR,,HILLSBORO,OR,97124-6991,United States,5038444843,45.55039,-122.90618,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #258,249390,1990 8TH AVE,,WEST LINN,OR,97068-4623,United States,5414165170,45.34665,-122.6547,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #393,236568,11807 NE 78TH WAY,,VANCOUVER,WA,98682-4114,United States,3602609771,45.6790291330169,-122.551378445476,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #259,252595,15905 SW TUALATIN SHERWOOD RD,,SHERWOOD,OR,97140-8373,United States,0,45.368651,-122.839556,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #220,306053,1625 S BEAVERCREEK RD,,OREGON CITY,OR,97045-4145,United States,5036571235,45.33395,-122.587006,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #240,366358,29175 SW TOWN CENTER LOOP W,,WILSONVILLE,OR,97070-9476,United States,5036828489,45.308747,-122.767915,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Ted Wiens Tire & Auto,328131,4435 W. Wigwam Ave.,,Las Vegas,NV,89139-7791,United States,7025899200,36.035354,-115.198586,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
SUNSTATE  EQUIPMENT CO,311313,250 ELLIOTT RD,,HENDERSON,NV,89011-4134,United States,0,36.06525,-115.01617,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Southern Tire Mart,306766,3420 Losee Road,,North Las Vegas,NV,89030,United States,7026430712,36.278678,-115.019211,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Ted Wiens Tire & Auto,236905,9445 S. Eastern Ave.,,Las Vegas,NV,89123-3988,United States,7029388473,36.01817,-115.1193,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Radial Tire Service,320896,2500 Cottage Way,,Sacramento,CA,95825,United States,9164817007,38.603437,-121.403314,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #634,249393,2625 FULTON AVE,,SACRAMENTO,CA,95821-5722,United States,5414165170,38.61367,-121.40206,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER # 639,257556,5501 FLORIN RD,,SACRAMENTO,CA,95823-2292,United States,9164263300,38.49673,-121.44115,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #660,298167,5647 WATT AVE,,NORTH HIGHLANDS,CA,95660-4749,United States,9163311667,38.669702606901,-121.382947592574,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #626,247428,3606 BRADSHAW RD,,SACRAMENTO,CA,95827-3239,United States,9163692900,38.55594,-121.3369,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
OK Tire Stores Inc.,323163,4715 Auburn Blvd,,Sacramento,CA,95841,United States,9163312751,38.654141,-121.354125,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #625,243240,4746 MADISON AVE,,SACRAMENTO,CA,95841-2517,United States,9163492944,38.66025,-121.35313,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CTRS OF CALIF,315650,6540 FAIR OAKS BLVD,,CARMICHAEL,CA,95608-4024,United States,9169727970,38.62024,-121.32795,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB TIRE CENTER #638,260141,5100 CHILES RD,,EL MACERO,CA,95618-4435,United States,5307578000,38.55356,-121.68737,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
LES SCHWAB WAREHOUSE CENTER,276000,7880 WALERGA RD,,ANTELOPE,CA,95843-5723,United States,9167291339,38.7116,-121.36296,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
Hogan Tire Centers,351959,"258 Washington St., Route 85",,Hudson,MA,01749-2735,United States,7819334004,38.713393,-121.363072,Mon: - ; Tue: - ; Wed: - ; Thu: - ; Fri: - ; Sat: - ; Sun: - ; ,,,0
