store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Bojangles' Famous Chicken 'n Biscuits,734,10207 South Main Street,,Archdale,NC, 27263,United States,(336) 431-1294,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,743,1203 N Academy Street',,Ahoskie,NC, 27910,United States,(252) 332-3488,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1137,320 Airport Road,,Arden,NC, 28704,United States,(828) 681-0004,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,380,818 Hwy 24-27,,Albemarle,NC, 28001,United States,(704) 983-6868,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,633,5296 Hwy 158,,Advance,NC, 27006,United States,(336) 998-9220,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,491,1209 Laura Village Dr.,,Apex,NC, 27523,United States,(919) 362-1416,,,"Monday5:30 AM - 11:00 PM, Tuesday5:30 AM - 11:00 PM, Wednesday5:30 AM - 11:00 PM, Thursday5:30 AM - 11:00 PM, Friday5:30 AM - 12:00 AM, Saturday5:30 AM - 12:00 AM, Sunday5:30 AM - 11:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1024,1581 East Williams Street,,Apex,NC, 27539,United States,(919) 362-6796,,,"Monday5:30 AM - 11:00 PM, Tuesday5:30 AM - 11:00 PM, Wednesday5:30 AM - 11:00 PM, Thursday5:30 AM - 11:00 PM, Friday5:30 AM - 12:00 AM, Saturday5:30 AM - 12:00 AM, Sunday5:30 AM - 11:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,507,110 Chestnut St.,,Orangeburg,SC, 29115,United States,(803) 516-9002,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,952,3624 St Matthews Road,,Orangeburg,SC, 29118,United States,(803) 535-8301,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1197,1594 Hwy 17 North,,North Myrtle Beach,SC, 29582,United States,(843) 663-1658,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday5:30 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,562,2941 W. Montague Ave.,,North Charleston,SC, 29418,United States,(843) 554-7422,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,593,5490 North Rhett Ave,,North Charleston,SC, 29406,United States,(843) 554-9475,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1225,100 Hugh Street,,North Augusta,SC, 29841,United States,(803) 594-3701,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday5:30 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1173,1010 Edgefield Road,,North Augusta,SC, 29860,United States,(803) 441-3957,,,"Monday4:00 AM - 10:00 PM, Tuesday4:00 AM - 10:00 PM, Wednesday4:00 AM - 10:00 PM, Thursday4:00 AM - 10:00 PM, Friday4:00 AM - 11:00 PM, Saturday4:00 AM - 11:00 PM, Sunday4:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,672,946 East Liberty Street,,York,SC, 29745,United States,(803) 684-0074,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,920,2865 Sunset Blvd,,West Columbia,SC, 29169,United States,(803) 794-1417,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,916,3301 Platt Springs Road,,West Columbia,SC, 29170,United States,(803) 794-8987,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,852,976 Bells Highway,,Walterboro,SC, 29488,United States,(843) 782-3660,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,808,2514 Clements Ferry Road,,Wando,SC, 29492,United States,(843) 849-7857,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,886,4309 Veterans Memorial Pkwy,,Tuscaloosa,AL, 35404,United States,(205) 553-2889,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 11:00 PM, Saturday5:00 AM - 11:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,851,6601 Highway 69 South,,Tuscaloosa,AL, 35405,United States,(205) 343-0787,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,918,3318 Rainbow Drive,,Rainbow City,AL, 35906,United States,(256) 442-1162,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,761,12100 Hwy 92,,Woodstock,GA, 30188,United States,(770) 516-7507,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1242,2072 Eagle Drive,,Woodstock,GA, 30189,United States,(770) 485-5404,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,874,268 N Broad Street,,Winder,GA, 30680,United States,(678) 963-0876,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,806,495 Booth Road,,Warner Robins,GA, 31088,United States,(478) 225-2337,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1131,750 Highway 61,,Villa Rica,GA, 30180,United States,(770) 459-5624,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1104,13810 Highway 43,,Russellville,AL, 35653,United States,(256) 332-8787,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday5:30 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1033,1725 West Hill Ave,,Valdosta,GA, 31601,United States,(229) 242-4202,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1241,3661 Inner Perimeter Rd,,Valdosta,GA, 31602,United States,(229) 249-7985,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,928,3336 Lawrenceville Hwy,,Tucker,GA, 30084,United States,(770) 934-5455,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1132,1628 South Big A Road,,Toccoa,GA, 30577,United States,(706) 282-0033,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1136,303 S. Magnolia Street,,Tifton,GA, 31793,United States,(229) 382-9041,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1105,1826 Washington Road,,Thomson,GA, 30824,United States,(706) 597-0990,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday5:30 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1200,11277 Highway 27,,Summerville,GA, 30747,United States,(706) 808-0191,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,937,3868 Stone Mountain Highway,,Snellville,GA, 30039,United States,(770) 972-0841,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,778,29 W DeRenne Ave,,Savannah,GA, 31405,United States,(912) 353-7787,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1263,4401 Ogeechee Rd,,Savannah,GA, 31405,United States,(912) 777-5468,,,"Monday4:30 AM - 10:00 PM, Tuesday4:30 AM - 10:00 PM, Wednesday4:30 AM - 10:00 PM, Thursday4:30 AM - 10:00 PM, Friday4:30 AM - 10:00 PM, Saturday4:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1206,8550 Roswell Road,,Sandy Springs,GA, 30350,United States,(470) 395-9812,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,713,615 Franklin Springs,,Royston,GA, 30662,United States,(706) 245-9797,,,"Monday6:00 AM - 10:00 PM, Tuesday6:00 AM - 10:00 PM, Wednesday6:00 AM - 10:00 PM, Thursday6:00 AM - 10:00 PM, Friday6:00 AM - 10:00 PM, Saturday6:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,998,6922 GA Highway 85,,Riverdale,GA, 30274,United States,(770) 907-3572,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,830,999 Nathan Dean Pkwy,,Rockmart,GA, 30153,United States,(678) 757-1156,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1146,7111 Highway 21,,Port Wentworth,GA, 31407,United States,(912) 226-2550,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,873,2028 Martin Street,,Pell City,AL, 35128,United States,(205) 338-4172,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,847,2581 Pelham Parkway,,Pelham,AL, 35124,United States,(205) 663-0633,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,430,1383 Redmond Circle,,Rome,GA, 30165,United States,(706) 236-9545,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,374,1507 Turner McCall Pkwy,,Rome,GA, 30161,United States,(706) 235-2442,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,636,2915 Martha Berry,,Rome,GA, 30161,United States,(706) 238-9111,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,9,708 Martha Berry Blvd,,Rome,GA, 30161,United States,(706) 295-2442,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,914,31 Holmes Drive,,Oxford,AL, 36203,United States,(256) 831-9883,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1204,2484 Pepperell Pkwy,,Opelika,AL, 36801,United States,(334) 737-5581,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,843,3921 McFarland Blvd,,Northport,AL, 35476,United States,(205) 333-1450,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1092,401 W. Avalon Avenue,,Muscle Shoals,AL, 35661,United States,(256) 381-8777,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,889,2207 Moody Parkway,,Moody,AL, 35004,United States,(205) 640-7636,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1259,2955 East South Blvd,,Montgomery,AL, 36116,United States,(334) 247-9543,,,"Monday5:30 AM - 9:00 PM, Tuesday5:30 AM - 9:00 PM, Wednesday5:30 AM - 9:00 PM, Thursday5:30 AM - 9:00 PM, Friday5:30 AM - 9:00 PM, Saturday5:30 AM - 9:00 PM, Sunday5:30 AM - 9:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,860,4780 Eastern Valley Road,,McCalla,AL, 35111,United States,(205) 477-7140,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits ,1253,9066 Eastchase Parkway,,Montgomery,AL, 36117,United States,(334) 247-9795,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday5:30 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1226,7049 Hwy 72 West,,Madison,AL, 35806,United States,(256) 513-8272,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 11:00 PM, Saturday5:30 AM - 11:00 PM, Sunday5:30 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,872,1061 JD and L Drive SW,,Jacksonville,AL, 36265,United States,(256) 782-1227,,,"Monday5:00 AM - 10:00 PM, Tuesday5:00 AM - 10:00 PM, Wednesday5:00 AM - 10:00 PM, Thursday5:00 AM - 10:00 PM, Friday5:00 AM - 10:00 PM, Saturday5:00 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
Bojangles' Famous Chicken 'n Biscuits,1068,11375 South Memorial Pkwy,,Huntsville,AL, 35803,United States,(256) 881-6469,,,"Monday5:30 AM - 10:00 PM, Tuesday5:30 AM - 10:00 PM, Wednesday5:30 AM - 10:00 PM, Thursday5:30 AM - 10:00 PM, Friday5:30 AM - 10:00 PM, Saturday5:30 AM - 10:00 PM, Sunday6:00 AM - 10:00 PM",,1
