store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Cracker Barrel,930877421,8400 N Cracker Barrel Rd,I-10 & Cortaro Road,Tucson,AZ,85743-8581,US,520-579-1845,32.35905,-111.09259,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877395,2560 E. Lucky Lane,I-40 & Butler Ave.,Flagstaff,AZ,86004-8505,US,928-773-1524,35.1953659710937,-111.617874569641,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877243,3520 Stockton Hill Rd.,I-40 & Stockton Hill Rd.,Kingman,AZ,86409-3005,US,928-757-9000,35.2118311,-114.0349955,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,1346967368,3327 SE Military Dr.,1-37 & SE Militiary Dr.,San Antonio,TX,78223,US,210-333-0167,29.3518173239584,-98.4334157739551,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,1501187050,98 NE Hwy.410,"I-410 & U.S. 281, Exit 20-E, 21-W",San Antonio,TX,78216,US,210-525-8110,29.5203048,-98.4884712,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877491,6330 N Interstate 35,I-35/410 & Rittiman Road,San Antonio,TX,78218-4403,US,210-599-8080,29.4865827731012,-98.4021985057307,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877596,123 SW Loop 410,I-410 & Hwy 151,San Antonio,TX,78245-2167,US,210-521-8940,29.436743,-98.6451974,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877474,11030 I H 10 W,I-10 & Huebner Road,San Antonio,TX,78230-1045,US,210-690-3808,29.5454197120639,-98.5806863796696,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877651,4321 IH 35 S,I-35 & Center Point Road,San Marcos,TX,78666-9376,US,512-353-4122,29.83628,-97.97661,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877472,2110 Sidney Baker,I-10 & SR 16,Kerrville,TX,78028-2535,US,830-896-7808,30.0675591688483,-99.115183862827,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877605,550 COUNTY ROAD 117,I-35 & Loop 4,BUDA,TX,78610-5007,US,512-295-2765,30.0851551282051,-97.821948974359,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877422,2350 IH 35 N,I-35 & FM 3406,Round Rock,TX,78681-2012,US,512-218-0822,30.5346286,-97.6927712,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,948228424,201 E Central TX Expy,US Hwy 190 & FM 2410,Harker Heights,TX,76548-1887,US,254-953-8290,31.07155,-97.67026,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,970120486,3687 S General Bruce Dr,"I-35 & SR 363-53, Exit 299",Temple,TX,76504-6332,US,254-774-7457,31.0906066666667,-97.3857433333333,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877466,4229 South Padre Island Drive,S. Padre Island Dr & Weber Rd,Corpus Christi,TX,78411-4405,US,361-855-1778,27.7192343652082,-97.3942875277402,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,1043084168,3110 Briarcrest Dr,Hwy. 6 & Briarcrest Dr/FM 1179,Bryan,TX,77802,US,979-731-8889,30.6644694771238,-96.3261745751638,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,995391109,23801 SW FWY,HWY. 59 & FM 762,Rosenberg,TX,77471-5969,US,281-239-8858,29.5446507,-95.7542162,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877475,18151 Katy Freeway,I-10 & Barker-Cypress Road,Houston,TX,77094-1208,US,281-492-1585,29.7843752941176,-95.6920435294118,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,-882326615,US 290 & Mueschke Road,27040 NW Freeway,Cypress,TX,77429,US,281-256-7497,29.9795833,-95.7155241,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877452,4275 North I-35,I-35 & SR 340,Lacy Lakeview,TX,76705-7021,US,254-799-4729,31.60284,-97.1078,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877261,14765 N. Freeway,I-45 & Airtex,Houston,TX,77090-6503,US,281-872-0809,29.93489,-95.36619,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,990711789,11019 Shadow Creek Pkwy,Hwy. 288 & McArd Road,Pearland,TX,77584-7401,US,713-340-2701,29.58018,-95.3902006198145,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,1137628338,24400 Eastex Freeway,US Hwy 59 & North Park,Kingwood,TX,77339,US,281-358-0166,30.0662687625418,-95.2475441471572,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877476,5173 Interstate 10 E,I-10 & Garth Road,Baytown,TX,77521-8368,US,281-421-5091,29.805208,-94.980494,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877202,231 Gulf Freeway South,I-45S & CR 518,League City,TX,77573-3523,US,281-332-1174,29.50122,-95.1134,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877291,1301 League Line Road,I-45 & League Line Road,Conroe,TX,77304-3424,US,936-856-2052,30.3671,-95.48621,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877477,5390 Walden Rd,I-10 & Walden Road,Beaumont,TX,77705-4209,US,409-842-5420,30.0373349595329,-94.1548278528912,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,-882462252,"US 59 & Whitehouse Dr, Exit 391",2302 S. First St.,Lufkin,TX,75904,US,936-699-5020,31.2976438612299,-94.7284621678945,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877203,1100 Pintail Rd,I-10 & SR 108,Sulphur,LA,70665-6403,US,337-626-9500,30.21284,-93.32596,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877473,13821 US Hwy 69 North,,Tyler,TX,75706-4641,US,903-882-1322,32.4665952,-95.3875052,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,-1746094443,822 S. Access Rd,I 20 & S.R. 149,Longview,TX,75602,US,903-553-1314,32.4480229950282,-94.7131780198873,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877213,172 Howard Blvd.,I-80 & Howard Blvd,Mount Arlington,NJ,07856-1308,US,973-398-8404,40.9035051780898,-74.6357061859149,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877185,14 Frontage Road,I-78 & CR 513,Clinton,NJ,08809-1270,US,908-713-9205,40.6297776596521,-74.9191782510912,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877631,825 Market Place Blvd.,I-195 & US 130 (Exit 7A off NJ Turnpike),Hamilton Township,NJ,08691-2118,US,609-581-5462,40.1977353487884,-74.6370864341411,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877177,4 Merritt Blvd.,I-84 & US 9,Fishkill,NY,12524-2943,US,845-896-4194,41.53023,-73.89192,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877228,30 Research Dr.,I-95 & Woodmont Rd.,Milford,CT,06460-8523,US,203-877-7595,41.2365467,-73.019396,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877157,110 Hancock Lane,N.J. Turnpike & CR 541,Mount Holly,NJ,08060-4408,US,609-265-9133,40.0281465539457,-74.8155038204048,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877608,3611 Horizon Blvd,I-276 & Route 1 @ Rock Hill Road,Trevose,PA,19053-4913,US,215-322-0809,40.1373273366834,-74.9639968844221,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877536,1240 Route 73,State Route 73 at Atrium Road,Mount Laurel,NJ,08054-2214,US,856-778-8900,39.920806,-74.947031,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877449,2095 Gallagher Road,"I-476 & Chemical Rd, Exit 18B-E, 18-W",Plymouth Meeting,PA,19462-1704,US,610-828-2221,40.100472244898,-75.294047755102,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877510,7720 Main Street Suite 19,I-78 & SR 100,Fogelsville,PA,18051-1630,US,610-481-0055,40.584280537709,-75.6277800149667,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,945128899,1215 E. Lancaster Avenue,US 30 & Business Rte. 30,Downingtown,PA,19335-3357,US,610-873-9059,40.0204653858788,-75.6690119170758,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877112,2320 Wilkes Barre Township Mar,,Wilkes Barre,PA,18702-6060,US,570-822-7913,41.2361602684564,-75.8589970469799,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877502,21 Industrial Drive,I-78 & SR 61,Hamburg,PA,19526-8768,US,610-562-3622,40.5597288793597,-75.9972373001109,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877144,427 North Broadway,N.J. Turnpike & SR 49,Pennsville,NJ,08070-1002,US,856-299-1771,39.6775809892284,-75.4944508918573,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877232,145 Prospect Hill Rd.,I-91 & SR 140,East Windsor,CT,06088-3610,US,860-623-8824,41.9305969,-72.6052654,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877334,956 Schuylkill Mall,I-81 & SR 61,Frackville,PA,17931-2521,US,570-874-7051,40.771180060241,-76.2372319879518,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877318,300 Belle Hill Road,I-95 & MD 279,Elkton,MD,21921-5110,US,410-620-4500,39.63673,-75.80526,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877184,227 Whiting Farms Rd.,I-91 & Whiting Farms Rd,Holyoke,MA,01040-2839,US,413-493-1831,42.1768757097447,-72.6403635448054,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877559,35 S. Willowdale Dr Suite 1822,US 30 & SR 896,Lancaster,PA,17602-1472,US,717-290-8100,40.0221479843421,-76.1974559368914,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877415,228 Mall Blvd,I-80 & SR 42,Bloomsburg,PA,17815-8389,US,570-389-9800,41.01727,-76.49085,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877168,122 Troy Road,I-90 & SR 4,East Greenbush,NY,12061-1025,US,518-479-3646,42.62509,-73.70073,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877154,876 Front St.,I-81 & US 11,Binghamton,NY,13905-1542,US,607-722-5006,42.1319,-75.90577,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877507,215 Charlton Rd,I-84 & Route 20,Sturbridge,MA,01566-1216,US,508-347-8925,42.1172991246581,-72.0645610891201,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877160,825 Centre of New England Blvd,I-95 & New London Turnpike,Coventry,RI,02816-6069,US,401-827-8015,41.6615335652266,-71.5487533026203,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877280,1440 Handlir Drive,I-95 & SR 543,Bel Air,MD,21015-6600,US,410-272-4778,39.4816254488018,-76.2530906501712,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877166,4 Tower Way,I-87 & SR 146,Clifton Park,NY,12065-4167,US,518-373-8156,42.8616682608696,-73.7688739130435,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877537,19550 Coastal Hwy.,,Rehoboth Beach,DE,19971-6120,US,302-226-8993,38.7192746,-75.1176241,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877492,236 Pauline Drive,I-83 & SR 74 (Queen Street),York,PA,17402-4625,US,717-741-0938,39.9347938477857,-76.6832267409176,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,1365150409,260 S Lycoming Mall Rd,I-180 & Lycoming Mall Road,Muncy,PA,17756,US,570-546-2233,41.242216809711,-76.8328665741423,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877268,2525 Brindle Drive,I-81 & Progress Avenue,Harrisburg,PA,17110-9704,US,717-541-8330,40.3026188493422,-76.8466601278509,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877588,13600 Wolfe Rd,I-83 & SR 851,New Freedom,PA,17349-9351,US,717-235-4040,39.77297,-76.66374,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877588,13600 Wolfe Rd,I-83 & SR 851,New Freedom,PA,17349-9351,US,717-235-4040,39.77297,-76.66374,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877586,395 Cumberland Pkwy,I-76 & US 15,Mechanicsburg,PA,17055-5673,US,717-766-5113,40.1929244897959,-76.9789336734694,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877114,1048 South Street Suite 40,I-495 & SR 1A,Wrentham,MA,02093-2112,US,508-384-0477,42.039635862069,-71.345234137931,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877234,3 E. Garland Drive,I-81 & SR 34 (Hanover),Carlisle,PA,17013-4453,US,717-241-2161,40.1862947087768,-77.1906191109535,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,951707771,115 Blue Jay Ct,Route 50 & Thompson Creek Rd,Stevensville,MD,21666-2667,US,410-643-3841,38.9755028571429,-76.3094957142857,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,-2071378246,1520 W. Nursery Rd,Balt-Wash Pkwy. & W. Nursery Rd,Linthicum Heights,MD,21090,US,410-859-8724,39.2085909110218,-76.6794157266934,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,1428464111,1740 County Route 64,I-86 & County Route 64,Horseheads,NY,14845,US,607-796-5950,42.16043088842,-76.8528662473626,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877504,7408 Shockley Drive,I-270 & State Route 85,Frederick,MD,21704-8362,US,301-682-4405,39.3756902779301,-77.4095866397875,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877183,1162 Wayne Ave,I-81 & Wayne Road,Chambersburg,PA,17202-2926,US,717-264-3311,39.90719,-77.64725,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877639,1795 Andover St.,I-495 & SR 133,Tewksbury,MA,01876-1129,US,978-858-3717,42.6427786842105,-71.2363923684211,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877183,1162 Wayne Ave,I-81 & Wayne Road,Chambersburg,PA,17202-2926,US,717-264-3311,39.90719,-77.64725,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,1244139316,3742 Crain Hwy.,Hwy 301 & Smallwood Drive,Waldorf,MD,20602,US,301-638-2570,38.6101362465975,-76.926916169366,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,1648824237,45315 Abell Houselane,,California,MD,20619,US,301-866-1633,38.2996885714286,-76.5096,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Sterling,-1184275469,23030 Indian Creek Drive,,Sterling,VA,20166-,US,703-464-0044,38.9817465892947,-77.4331064223111,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877210,18214 Col. Henry K. Douglas Dr,I-70 & SR 65,Hagerstown,MD,21740-1562,US,240-420-0955,39.6035491518912,-77.7339893332434,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877509,10801 Battleview Parkway,I-66 & State Route 234,Manassas,VA,20109-2349,US,703-369-4641,38.8053662357068,-77.5197394663883,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877367,17115 Dumfries Rd,I-95 & SR 234,Dumfries,VA,22025-1930,US,703-441-2764,38.5815879642702,-77.3254316804038,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877148,7750 Corinne Drive,I-80/94 & Kennedy Avenue,Hammond,IN,46323-3128,US,219-844-1259,41.5723752881471,-87.462623475896,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877361,18531 North Creek Drive,I-80 & SR 43,Tinley Park,IL,60477-6253,US,708-614-8066,41.5553084045026,-87.7955356341613,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877426,1295 Lakeview Drive,I-55 & Weber Road,Romeoville,IL,60446-3965,US,630-759-6171,41.6588,-88.1246,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877253,1855 West Diehl Road,"I-88 & S.R. 59, Exit 123",Naperville,IL,60563-1890,US,630-778-6699,41.79904,-88.2071408729948,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877178,725 Foxcroft Avenue,I-81 & Foxcroft Ave. North,Martinsburg,WV,25401-1839,US,304-262-3660,39.4547882818255,-77.9881866708714,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,1290679919,215 Colonnade Blvd,I-99 & Waddle Rd,State College,PA,16803,US,814-238-3414,40.8148863821562,-77.9020555272223,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877445,200 Front Royal Pike,I-81 & US 17/50/522,Winchester,VA,22602-7313,US,540-722-3770,39.1585806258589,-78.1576493813504,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877119,1971 Carl D. Silver Pkwy.,I-95 & US Route 3 (Plank Road),Fredericksburg,VA,22401-4968,US,540-785-8352,38.3087348980771,-77.513111922531,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877483,5200 Southpoint Parkway,I-95 & US 1,Fredericksburg,VA,22407-2680,US,540-891-7622,38.2333192419746,-77.4991559463019,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877215,100 Charlotte Drive,I-99 & Plank Road,Altoona,PA,16601-9350,US,814-944-0691,40.4672744170606,-78.4095729036313,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877141,15 RIVERTON COMMONS PLAZA,I-66 & Rt 522,Front Royal,VA,22630-6768,US,540-635-8052,38.96184,-78.19,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877424,6200 Opportunity Lane,I-65 & 61st Street,Merrillville,IN,46410-2775,US,219-947-2617,41.5047275927457,-87.3179327748867,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877340,1511 Riverboat Center Dr.,I-80 & Houbolt,Joliet,IL,60431-9341,US,815-744-0985,41.4948935082563,-88.1658201768823,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877270,5706 Northridge Drive,I-94 & Grand Avenue,Gurnee,IL,60031-4911,US,847-244-1512,42.3778297725526,-87.9432900017769,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877446,50 Ken Hayes Drive,I-57 & State Route 50,Bourbonnais,IL,60914-9347,US,815-936-6022,41.17198,-87.8453,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877454,7015 122nd Avenue,I-94 & SR 50,Kenosha,WI,53142-7353,US,262-857-2995,42.5723612779874,-87.9551566341102,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877204,2525 West Marquette Woods Rd,I-94 & Red Arrow Hwy,Stevensville,MI,49127-9326,US,269-428-0550,42.0329571258195,-86.5149024503472,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877599,451 West Reservoir Rd,I-81 & Hwy 42,Woodstock,VA,22664-2005,US,540-459-3033,38.8723432408961,-78.5299256498571,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,177175981,13 Campground Road,I-68 & Campgroup Road (SR658),LaVale,MD,21502,US,(301) 729-0649,39.655643,-78.8105755,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
Cracker Barrel,930877294,106 S Carter Rd,I-95 & SR 54,Ashland,VA,23005-2233,US,804-798-1542,37.7587817925751,-77.4612552368881,"Sunday - Thursday : 6:00 AM-11:00 PM, Friday - Saturday6:00 AM-11:00 PM",,
