store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Joe Parker,,1100 SE 1st St,,Mineral Wells,TX,76067,United States, 940-325-5588,,,"Sunday 12:00:PM - 08:30:PM, Monday 11:00:AM - 08:30:PM, Tuesday 11:00:AM - 08:30:PM, Wednesday 11:00:AM - 08:30:PM, Thursday 11:00:AM - 08:30:PM, Friday 11:00:AM - 09:30:PM, Saturday 11:00:AM - 09:30:PM",,,
Daniel Cooper,,304 W Avenue F,,Midlothian,TX,76065,United States, 972-775-5301,,,"Sunday 10:00:AM - 10:00:PM, Monday 10:00:AM - 10:00:PM, Tuesday 10:00:AM - 10:00:PM, Wednesday 10:00:AM - 10:00:PM, Thursday 10:00:AM - 10:00:PM, Friday 10:00:AM - 11:00:PM, Saturday 10:00:AM - 11:00:PM",,,
Bryce Hamm,,1920 Eldorado Pkwy,Suite: #850,McKinney,TX,75069,United States, 972-200-9929,,,"Sunday 12:00:PM - 10:30:PM, Monday 10:30:AM - 10:30:PM, Tuesday 10:30:AM - 10:30:PM, Wednesday 10:30:AM - 10:30:PM, Thursday 10:30:AM - 10:30:PM, Friday 10:30:AM - 11:59:PM, Saturday 10:30:AM - 11:59:PM",,,
Grant Healy,,800 W Eldorado Pkwy,Suite: Suite 118,Little Elm,TX,75068,United States, 972-294-0500,,,"Sunday 11:00:AM - 09:00:PM, Monday 04:00:PM - 10:00:PM, Tuesday 04:00:PM - 10:00:PM, Wednesday 04:00:PM - 10:00:PM, Thursday 04:00:PM - 10:00:PM, Friday 11:00:AM - 11:00:PM, Saturday 11:00:AM - 11:00:PM",,,
Paul Shaheedy,,1009 West Pleasant Run,,Lancaster,TX,75146,United States, 972-227-8284,,,"Sunday 12:00:PM - 09:30:PM, Monday 11:00:AM - 09:30:PM, Tuesday 11:00:AM - 09:30:PM, Wednesday 11:00:AM - 09:30:PM, Thursday 11:00:AM - 09:30:PM, Friday 11:00:AM - 10:30:PM, Saturday 11:00:AM - 10:30:PM",,,
Todd Hendricks,,705 S Main St,,Keller,TX,76248,United States, 817-431-3300,,,"Sunday 10:45:AM - 10:00:PM, Monday 10:45:AM - 10:00:PM, Tuesday 10:45:AM - 10:00:PM, Wednesday 10:45:AM - 10:00:PM, Thursday 10:45:AM - 10:00:PM, Friday 10:45:AM - 11:00:PM, Saturday 10:45:AM - 11:00:PM",,,
Donnie Beeson,,101 Old Betsy Rd.,Suite: 4,Keene,TX,76059,United States, 817-554-9139,,,"Sunday 11:00:AM - 10:00:PM, Monday 11:00:AM - 10:00:PM, Tuesday 11:00:AM - 10:00:PM, Wednesday 11:00:AM - 10:00:PM, Thursday 11:00:AM - 10:00:PM, Friday 11:00:AM - 11:00:PM, Saturday 11:00:AM - 11:00:PM",,,
Mike Gire,,2523 Grand Ave,Suite: Unit A,Laramie,WY,82070,United States, 307-742-5467,,,"Sunday 10:30:AM - 10:00:PM, Monday 10:30:AM - 10:00:PM, Tuesday 10:30:AM - 10:00:PM, Wednesday 10:30:AM - 10:00:PM, Thursday 10:30:AM - 10:00:PM, Friday 10:30:AM - 11:00:PM, Saturday 10:30:AM - 11:00:PM",,,
Emmett and Charmaine Jones,,613 Hwy 78,Suite: Suite 100,Wylie,TX,75098,United States, 972-429-0069,,,"Sunday 12:00:PM - 08:00:PM, Monday 11:00:AM - 09:00:PM, Tuesday 11:00:AM - 09:00:PM, Wednesday 11:00:AM - 09:00:PM, Thursday 11:00:AM - 09:00:PM, Friday 11:00:AM - 10:30:PM, Saturday 11:00:AM - 10:30:PM",,,
Mike and Jennifer Gire,,453 Vandehei Ave,Suite: #180,Cheyenne,WY,82009,United States, 307-637-4992,,,"Sunday 10:00:AM - 10:00:PM, Monday 10:00:AM - 10:00:PM, Tuesday 10:00:AM - 10:00:PM, Wednesday 10:00:AM - 10:00:PM, Thursday 10:00:AM - 10:00:PM, Friday 10:00:AM - 11:00:PM, Saturday 10:00:AM - 11:00:PM",,,
ColonyDGMRJimsPizza LLC,,6700 Main Street,Suite: #148,The Colony,TX,75056,United States, 214-469-1700,,,"Sunday 11:00:AM - 10:00:PM, Monday 04:00:PM - 10:00:PM, Tuesday 04:00:PM - 10:00:PM, Wednesday 04:00:PM - 10:00:PM, Thursday 04:00:PM - 10:00:PM, Friday 04:00:PM - 11:00:PM, Saturday 11:00:AM - 11:00:PM",,,
Ryan Curtis,,950 Highway 156,Suite: #8,Justin,TX,76247,United States, 940-648-1993,,,"Sunday 11:00:AM - 09:00:PM, Monday 03:00:PM - 09:00:PM, Tuesday 03:00:PM - 09:00:PM, Wednesday 03:00:PM - 09:00:PM, Thursday 03:00:PM - 09:00:PM, Friday 11:00:AM - 10:00:PM, Saturday 11:00:AM - 10:00:PM",,,
Nick Ohanesian,,401 Highway 77,,Waxahachie,TX,75165,United States, 972-923-3820,,,"Sunday 10:00:AM - 10:00:PM, Monday 10:00:AM - 10:00:PM, Tuesday 10:00:AM - 10:00:PM, Wednesday 10:00:AM - 10:00:PM, Thursday 10:00:AM - 10:00:PM, Friday 10:00:AM - 11:00:PM, Saturday 10:00:AM - 11:00:PM",,,
Robin & Barry Johnson,,4113 Hillcrest,,Vernon,TX,76385,United States, 940-552-0095,,,"Sunday 11:00:AM - 09:00:PM, Monday 11:00:AM - 09:00:PM, Tuesday 11:00:AM - 09:00:PM, Wednesday 11:00:AM - 09:00:PM, Thursday 11:00:AM - 09:00:PM, Friday 11:00:AM - 10:00:PM, Saturday 11:00:AM - 09:00:PM",,,
Lena Cooper,,119 Highway 67,,Venus,TX,76084,United States, 972-366-1500,,,"Sunday 10:00:AM - 10:00:PM, Monday 10:00:AM - 10:00:PM, Tuesday 10:00:AM - 10:00:PM, Wednesday 10:00:AM - 10:00:PM, Thursday 10:00:AM - 10:00:PM, Friday 10:00:AM - 11:00:PM, Saturday 10:00:AM - 11:00:PM",,,
Naser Dolatkhah,,1215 W Shady Grove Rd,,Irving,TX,75060,United States, 972-313-7100,,,"Sunday 11:00:AM - 10:00:PM, Monday 11:00:AM - 10:00:PM, Tuesday 11:00:AM - 10:00:PM, Wednesday 11:00:AM - 10:00:PM, Thursday 11:00:AM - 10:00:PM, Friday 11:00:AM - 11:00:PM, Saturday 11:00:AM - 11:00:PM",,,
Felix Cruz,,101 FM 156 N,,Haslet,TX,76052,United States, 817-439-5467,,,"Sunday 10:00:AM - 09:00:PM, Monday 10:00:AM - 09:00:PM, Tuesday 10:00:AM - 09:00:PM, Wednesday 10:00:AM - 09:00:PM, Thursday 10:00:AM - 09:00:PM, Friday 10:00:AM - 10:00:PM, Saturday 10:00:AM - 10:00:PM",,,
Jay Noordin,,425 Pinson Road,Suite: #E,Forney,TX,75126,United States, 972-552-9600,,,"Sunday 11:00:AM - 10:00:PM, Monday 11:00:AM - 10:00:PM, Tuesday 11:00:AM - 10:00:PM, Wednesday 11:00:AM - 10:00:PM, Thursday 11:00:AM - 10:00:PM, Friday 11:00:AM - 11:00:PM, Saturday 11:00:AM - 11:00:PM",,,
Heather & Christopher Grupido,,604 State Highway 78 N,,Farmersville,TX,75442,United States, 972-782-7333,,,"Sunday 12:00:PM - 09:00:PM, Monday 11:00:AM - 09:00:PM, Tuesday 11:00:AM - 09:00:PM, Wednesday 11:00:AM - 09:00:PM, Thursday 11:00:AM - 09:00:PM, Friday 11:00:AM - 10:00:PM, Saturday 11:00:AM - 10:00:PM",,,
Jay Noordin,,553 West Pioneer Parkway,,Grand Prairie,TX,75051,United States, 972-262-1100,,,"Sunday 11:00:AM - 09:00:PM, Monday 11:00:AM - 09:00:PM, Tuesday 11:00:AM - 09:00:PM, Wednesday 11:00:AM - 09:00:PM, Thursday 11:00:AM - 09:00:PM, Friday 11:00:AM - 10:00:PM, Saturday 11:00:AM - 10:00:PM",,,
Robert Hudson,,670 Big Stone Gap,,Duncanville,TX,75137,United States, 972-780-1085,,,"Sunday 11:00:AM - 09:30:PM, Monday 11:00:AM - 09:30:PM, Tuesday 11:00:AM - 09:30:PM, Wednesday 11:00:AM - 09:30:PM, Thursday 11:00:AM - 09:30:PM, Friday 11:00:AM - 10:00:PM, Saturday 11:00:AM - 10:00:PM",,,
Paul Shaheedy,,340 E Beltline Rd,,Desoto,TX,75115,United States, 972-223-2161,,,"Sunday 12:00:PM - 09:30:PM, Monday 11:00:AM - 09:30:PM, Tuesday 11:00:AM - 09:30:PM, Wednesday 11:00:AM - 09:30:PM, Thursday 11:00:AM - 09:30:PM, Friday 11:00:AM - 10:30:PM, Saturday 11:00:AM - 10:30:PM",,,
Javier Del Rosario,,1001 Glade Road,,Colleyville,TX,76034,United States, 817-514-6600,,,"Sunday 02:00:PM - 09:00:PM, Monday 02:00:PM - 09:00:PM, Tuesday 02:00:PM - 09:00:PM, Wednesday 02:00:PM - 09:00:PM, Thursday 02:00:PM - 09:00:PM, Friday 02:00:PM - 10:00:PM, Saturday 02:00:PM - 10:00:PM",,,
Samy Iskander,,241 E FM 1382,Suite: #316,Cedar Hill,TX,75104,United States, 972-291-9333,,,"Sunday 11:00:AM - 10:00:PM, Monday 11:00:AM - 10:00:PM, Tuesday 11:00:AM - 10:00:PM, Wednesday 11:00:AM - 10:00:PM, Thursday 11:00:AM - 10:00:PM, Friday 11:00:AM - 11:00:PM, Saturday 11:00:AM - 11:00:PM",,,
Bryan James,,2150 N Josey Ln,Suite: #238,Carrollton,TX,75006,United States, 972-446-9926,,,"Sunday 10:30:AM - 10:30:PM, Monday 10:30:AM - 10:30:PM, Tuesday 10:30:AM - 10:30:PM, Wednesday 10:30:AM - 10:30:PM, Thursday 10:30:AM - 10:30:PM, Friday 10:00:AM - 11:59:PM, Saturday 10:00:AM - 11:59:PM",,,
Carl Swaynie,,333 SW Wilshire Blvd,Suite: #B,Burleson,TX,76028,United States, 817-447-2105,,,"Sunday 10:00:AM - 11:00:PM, Monday 10:00:AM - 11:00:PM, Tuesday 10:00:AM - 11:00:PM, Wednesday 10:00:AM - 11:00:PM, Thursday 10:00:AM - 11:00:PM, Friday 10:00:AM - 11:59:PM, Saturday 10:00:AM - 11:59:PM",,,
Greg Lyon,,477 W Rock Island Ave,,Boyd,TX,76023,United States, 940-433-5060,,,"Sunday 10:30:AM - 09:00:PM, Monday 10:30:AM - 09:00:PM, Tuesday 10:30:AM - 09:00:PM, Wednesday 10:30:AM - 09:00:PM, Thursday 10:30:AM - 09:00:PM, Friday 10:30:AM - 10:00:PM, Saturday 10:30:AM - 10:00:PM",,,
Aaron King,,5409 S Collins St,,Arlington,TX,76018,United States, 817-419-3333,,,"Sunday 11:30:AM - 10:00:PM, Monday 11:00:AM - 10:00:PM, Tuesday 11:00:AM - 10:00:PM, Wednesday 11:00:AM - 10:00:PM, Thursday 11:00:AM - 10:00:PM, Friday 11:00:AM - 11:00:PM, Saturday 11:00:AM - 11:00:PM",,,
Aaron King,,5010 Kelly Elliot Rd,,Arlington,TX,76017,United States, 817-483-3333,,,"Sunday 11:30:AM - 10:00:PM, Monday 11:00:AM - 10:00:PM, Tuesday 11:00:AM - 10:00:PM, Wednesday 11:00:AM - 10:00:PM, Thursday 11:00:AM - 10:00:PM, Friday 11:00:AM - 11:00:PM, Saturday 11:00:AM - 11:00:PM",,,
Bryce Hamm,,701 W White Street,Suite: #3,Anna,TX,75409,United States, 972-924-3900,,,"Sunday 10:30:AM - 10:30:PM, Monday 10:30:AM - 10:30:PM, Tuesday 10:30:AM - 10:30:PM, Wednesday 10:30:AM - 10:30:PM, Thursday 10:30:AM - 10:30:PM, Friday 10:30:AM - 11:59:PM, Saturday 10:30:AM - 11:59:PM",,,
Larry Harris,,7181 Hualapai,Suite: 120,Las Vegas,NV,89166,United States, 702-666-8383,,,"Sunday Closed, Monday 10:00:AM - 10:00:PM, Tuesday 10:00:AM - 10:00:PM, Wednesday 10:00:AM - 10:00:PM, Thursday 10:00:AM - 10:00:PM, Friday 10:00:AM - 10:00:PM, Saturday 10:00:AM - 10:00:PM",,,
Aaron King,,2430 N Davis Dr,,Arlington,TX,76012,United States, 817-500-0111,,,"Sunday 11:30:AM - 10:00:PM, Monday 11:00:AM - 10:00:PM, Tuesday 11:00:AM - 10:00:PM, Wednesday 11:00:AM - 10:00:PM, Thursday 11:00:AM - 10:00:PM, Friday 11:00:AM - 11:00:PM, Saturday 11:00:AM - 11:00:PM",,,
Lizzie Williams,,1603 West Blvd,,Charlotte,NC,28208,United States, 704-376-5467,,,"Sunday Closed, Monday 11:00:AM - 10:00:PM, Tuesday 11:00:AM - 10:00:PM, Wednesday 11:00:AM - 10:00:PM, Thursday 11:00:AM - 10:00:PM, Friday 11:00:AM - 11:00:PM, Saturday 11:00:AM - 11:00:PM",,,
