phone_number,city,distributor_name,store_type,store_number,country,address2,longitude,store_hours,store_name,state,other_fields,address,latitude,zip_code
(904) 292-2852,Jacksonville,,,,United States,,-81.629637,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",,FL,,"11200 San Jose Blvd, Ste. 105",30.170586,32223
(501) 821-8720,Little Rock,,,,United States,,-92.45882,"Sun - Thu : 10:45AM to 09:00PM, Fri - Sat : 09:00PM to 09:00PM",,AR,,17701 Chenal Parkway,34.76988,72223
(281) 758-4154,Cypress,,,,United States,,-95.74941,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",,TX,,"28902 Highway 290, Suite J-05",29.99241,77433
(210) 497-6380,San Antonio,,,,United States,,-98.450474,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",,TX,,"22106 US Highway 281, Suite 105",29.648965,78258
(904) 619-2831,Jacksonville,,,,United States,,-81.54729,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Bartram Village,FL,,"12553 Bartram Park Blvd, Suite 304",30.14204,32258
(281)251-0450,Houston,,,,United States,,-95.56193,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",,TX,,"10115 Louetta Road, Suite 100",29.99959,77070
(281) 997-5525,Pearland,,,,United States,,-95.263473,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",The Center at Pearland Parkway,TX,,"2630 Pearland Parkway, Suite 130",29.555914,77581
(407) 347-9928,Winter Garden,,,,United States,,-81.55904,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",,FL,,"3337 Daniels Road, Suite 100",28.55204,34787
602-870-7199,Phoenix,,,,United States,,-112.12445,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Metrocenter,AZ,,10450 North 28th Drive,33.58179,85051
954-346-1055,Coral Springs,,,,United States,,-80.25073,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Conerstone Plaza,FL,,"3112 University Drive, Bldg A",26.2691,33065
727-821-0370,Saint Petersburg,,,,United States,,-82.638494,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",,FL,,1345 4th Street N,27.785545,33701
214-459-2100,Richardson,,,,United States,,-96.699858,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",City Line Market,TX,,"1425 East Renner Road, Suite 610",32.9981,75082
(972) 238-7399,Richardson,,,,United States,,-96.76804,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Pavillion East,TX,,"1401 West Campbell Road, Suite 200",32.97851,75080
(407)566-8488,Celebration,,,,United States,,-81.5347,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",The Shops at Celebration,FL,,6250 W Irlo Bronson Memorial Hwy,28.33268,34747
817-741-4848,Fort Worth,,,,United States,,-97.3173,"Sun - Thu : 10:45AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Alliance Town Center,TX,,"2901 Heritage Trace Parkway, Suite 105",32.91448,76177
4057327788,Midwest City,,,,United States,,-97.39495,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Midwest City Town Center,OK,,7311 S.E. 29th Street,35.43583,73110
(561)483-7067,Boca Raton,,,,United States,,-80.2036,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Westwinds of Boca Shopping Center,FL,,"9982 Glades Rd, Suite G5",26.368,33434
(405)799-2888,Oklahoma City,,,,United States,,-97.50185,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Fritts Farm,OK,,750 SW 19th St.,35.31983,73160
954-784-2460,Pompano Beach,,,,United States,,-80.099577,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",23 Hundred,FL,,"2390 N Federal Highway, Suite 101",26.26113,33062
(214)494-6150,Lewisville,,,,United States,,-96.88875,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Castle Hills,TX,,"4600 S.H. 121, Suite 120",33.06521,75056
479-464-7900,Rogers,,,,United States,,-94.18344,"Sun - Thu : 10:45AM to 09:00PM, Fri - Sat : 09:00PM to 09:00PM",Pinnacle Hills,AR,,4895 W Pauline Whitaker Parkway,36.29803,72758
(561) 279-4424,Delray Beach,,,,United States,,-80.071255,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Delray Place,FL,,1831 S. Federal Hwy. #300,26.43974,33483
5616894405,West Palm Beach,,,,United States,,-80.05218,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Palm Beach Mall,FL,,1815 Palm Beach Lakes Blvd. Suite #03,26.7058,33401
(214) 324-0020,Dallas,,,,United States,,-96.70336,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Casa Linda,TX,,"9540 Garland Road, Suite 383 Building F",32.83399,75218
(813) 286-2603,Tampa,,,,United States,,-82.5245,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",The Corner,FL,,1816 N. West Shore Dr.,27.95835,33607
(817) 285-1776,Hurst,,,,United States,,-97.186307,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Hurst Retail Center,TX,,1460 Precinct Line Road,32.83783,76053
(305) 252-6124,Miami,,,,United States,,-80.32903,"Sun - Thu : 11:00AM to 09:00PM, Fri - Sat : 10:00PM to 10:00PM",Dixie Belle Shoppes,FL,,"12175 S. Dixie Hwy.,",25.65551,33156
