phone_number,city,distributor_name,store_type,store_number,country,address2,longitude,store_hours,store_name,state,other_fields,address,latitude,zip_code
856-665-7550,Cherry Hill,,,,US,,-75.0328628571429,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",The Market Place at Garden State Park,NJ,,931 Haddonfield Road,39.9255657142857,08002
215-659-0270,Willow Grove,,,,US,#3225,-75.12051,"Mon - Thu : 11:30AM - 11:00PM, Fri - Sat : 11:30AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Willow Grove Park Mall,PA,,2500 West Moreland Road,40.14341,19090
610-337-2200,King of Prussia,,,,US,Suite 1200,-75.3836316509636,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",King of Prussia Mall,PA,,640 W. Dekalb Pike,40.0877143318007,19406
302-454-9444,Newark,,,,US,,-75.650042,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",The Christiana Mall,DE,,350 Christiana Mall,39.676454,19702
609-275-5887,Lawrenceville,,,,US,,-74.682332234957,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Quaker Bridge Mall,NJ,,161 Quaker Bridge Mall,40.2945752148997,08648
602-778-6501,Phoenix,,,,US,Space #101,-112.0299675,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Biltmore Fashion Park,AZ,,2402 East Camelback,33.5094175,85016
480-792-1300,Chandler,,,,US,Suite 2100,-111.896554864865,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Chandler Fashion Center,AZ,,3111 W Chandler Boulevard,33.3057113513513,85226
480-607-0083,Scottsdale,,,,US,,-111.925718255034,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Kierland Commons,AZ,,15230 North Scottsdale Road,33.6250351006711,85254
623-773-2233,Peoria,,,,US,,-112.23541,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Arrowhead Fountains Center,AZ,,16134 North 83rd Avenue,33.633225,85382
480-641-7300,Mesa,,,,US,,-111.688473157895,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Superstition Springs Center,AZ,,6613 E Southern Avenue,33.3938863157895,85206
512-330-9315,Austin,,,,US,Space #G02B,-97.8071884,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun : 10:00AM - 11:00PM",Barton Creek Square,TX,,2901 S Capital of Texas Highway,30.2573391,78746
512-241-0777,Austin,,,,US,Suite 4602,-97.7469236027753,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Arboretum Mall,TX,,10000 Research Boulevard,30.3927200346911,78759
317-887-8440,Greenwood,,,,US,,-86.1210196,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Greenwood Park Mall,IN,,1251 US Highway 31 N,39.6315877,46142
317-566-0100,Indianapolis,,,,US,Suite 4A,-86.1093830036287,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",The Fashion Mall at Keystone,IN,,8701 Keystone Crossing,39.9143518693649,46240
614-418-7600,Columbus,,,,US,,-82.915585,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Easton Town Center,OH,,3975 Townsfair Way,40.049065,43219
614-848-6700,Columbus,,,,US,#124,-82.976127266187,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Polaris Fashion Place Lifestyle,OH,,1566 Polaris Parkway,40.141704676259,43240
704-770-0076,Charlotte,,,,US,Space A,-80.8321252,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",SouthPark Mall,NC,,4400 Sharon Road,35.1523851,28211
904-998-9511,Jacksonville,,,,US,,-81.5269669565217,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",St. John Town Center,FL,,10260 Midtown Parkway,30.2580017391304,32246
817-348-0810,Fort Worth,,,,US,,-97.3305740816326,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Sundance Square,TX,,455 Commerce Street,32.7551583673469,76102
817-465-2211,Arlington,,,,US,,-97.1326441176471,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Parks at Arlington,TX,,3811 S Cooper Street,32.6841264705882,76015
817-310-0050,Southlake,,,,US,,-97.12913,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Southlake Town Square,TX,,1440 Plaza Place,32.94517,76092
901-937-1613,Memphis,,,,US,Suite 193,-89.7931468,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Wolfchase Galleria Mall,TN,,2760 N Germantown Parkway,35.20067,38133
303-595-0333,Denver,,,,US,,-104.99652,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",16th Street Mall,CO,,1201 16th Street,39.74855,80202
303-948-3862,Littleton,,,,US,Suite 2095,-105.0957755,"Mon - Thu : 11:30AM - 11:00PM, Fri - Sat : 11:30AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Southwest Plaza,CO,,8501 W Bowles Avenue,39.6121223,80123
303-858-1111,Littleton,,,,US,Suite 1001,-104.879557691549,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Park Meadows,CO,,8405 Park Meadows Center Drive,39.5606921068584,80124
303-546-0222,Boulder,,,,US,Suite 100,-105.27737,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Pearl Street Mall,CO,,1401 Pearl Street,40.01843,80302
253-474-1112,Tacoma,,,,US,Space 1300A,-122.4678568,"Mon - Thu : 11:30AM - 11:00PM, Fri - Sat : 11:30AM - 12:00AM, Sun (Brunch served 10:00AM – 2:00PM) : 10:00AM - 11:00PM",Tacoma Mall,WA,,4502 S Steele Street,47.2164165,98409
248-305-7500,Novi,,,,US,,-83.4761528915663,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00 AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Twelve Oaks Mall,MI,,27500 Novi Road,42.4940948594378,48377
617-252-3810,Cambridge,,,,US,,-71.0764,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",CambridgeSide Galleria,MA,,100 CambridgeSide Place,42.36705,02141
617-399-7777,Boston,,,,US,Suite 181,-71.0804271875,"Mon - Thu : 11:00AM - 11:30PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Prudential Center,MA,,115 Huntington Avenue,42.346448125,02199
617-964-3001,Chestnut Hill,,,,US,,-71.1761991304348,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",The Mall at Chestnut Hill,MA,,199 Boylston Street,42.3200865217391,02467
781-849-1001,Braintree,,,,US,,-71.02807,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",South Shore Plaza,MA,,250 Granite Street,42.2205,02184
781-273-0060,Burlington,,,,US,#1067 A,-71.21625,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Burlington Mall,MA,,75 Middlesex Turnpike,42.47972,01803
978-538-7599,Peabody,,,,US,,-70.9422071315093,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Northshore Mall,MA,,210 Andover Street,42.543335610106,01960
508-653-0011,Natick,,,,US,,-71.38522,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Natick Collection,MA,,1245 Worcester Street,42.29922,01760
401-270-4010,Providence,,,,US,,-71.4177776633166,"Mon - Thu : 11:30AM - 11:00PM, Fri - Sat : 11:30AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Providence Place,RI,,94 Providence Place,41.827726080402,02903
615-463-2400,Nashville,,,,US,,-86.81379,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",The Mall at Green Hills,TN,,2133 Green Hills Village Drive,36.10825,37215
615- 503-9726,Franklin,,,,US,Suite 1166,-86.81128,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch 10:00AM – 2:00PM) : 10:00AM - 11:00PM",CoolSprings Galleria,TN,,1800 Galleria Boulevard,35.95775,37067
410-234-3990,Baltimore,,,,US,,-76.6114,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Pratt Street Pavilion,MD,,201 East Pratt Street,39.2866,21202
410-337-7411,Towson,,,,US,Suite 1159,-76.601479686991,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Towson Town Center,MD,,825 Dulaney Valley Road,39.4047215650449,21204
410-579-5867,Hanover,,,,US,Suite 7777CCF,-76.7253149427574,"Mon - Thu : 11:00AM - 11:30PM, Fri - Sat : 11:00AM - 2:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:30PM",Maryland Live! Casino,MD,,7002 Arundel Mills Circle,39.1623608789857,21076
410-997-9311,Columbia,,,,US,,-76.85784,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",The Mall in Columbia,MD,,10300 Little Patuxent Parkway,39.21659,21044
410-224-0565,Annapolis,,,,US,,-76.5467317597067,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Westfield Annapolis,MD,,1872 Annapolis Mall,38.9913869686334,21401
301-469-5166,Bethesda,,,,US,,-77.14678,"Mon - Thu : 11:30AM - 11:00PM, Fri - Sat : 11:30AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Montgomery Mall,MD,,7101 Democracy Boulevard,39.02207,20817
202-364-0500,Washington,,,,US,,-77.0851981395349,"Mon - Thu : 11:30AM - 11:00PM, Fri - Sat : 11:30AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Chevy Chase Pavilion,DC,,5345 Wisconsin Avenue NW,38.9597565116279,20015
703-294-9966,Arlington,,,,US,,-77.09312,"Mon - Thu : 11:30AM - 11:00PM, Fri - Sat : 11:30AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",The Market Common Clarendon,VA,,2900 Clarendon Boulevard,38.8879,22201
703-506-9311,McLean,,,,US,,-77.2266403429339,"Mon - Thu : 11:30AM - 11:00PM, Fri - Sat : 11:30AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Tysons Galleria,VA,,1796 International Drive,38.9234506858679,22102
703-444-9002,Dulles,,,,US,,-77.42252,"Mon - Thu : 11:30AM - 11:00PM, Fri - Sat : 11:30AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Dulles Town Center,VA,,21076 Dulles Town Circle,39.02891,20166
703-273-6600,Fairfax,,,,US,,-77.3547693136117,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Fair Oaks Mall,VA,,11778 Fair Oaks,38.8637279122878,22033
405-843-6111,Oklahoma City,,,,US,,-97.54762,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Penn Square Mall,OK,,5600 N Penn Avenue,35.52554,73112
502-897-3933,Louisville,,,,US,,-85.62352,"Mon - Thu : 11:30AM - 11:00PM, Fri : 11:30AM - 12:30AM, Sat : 11:00AM - 12:30AM",Mall St. Matthews,KY,,5000 Shelbyville Road,38.25017,40207
414-906-8550,Glendale,,,,US,#L100,-87.9143,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Bayshore Mall,WI,,5799 N Bayshore Drive,43.12293,53217
414-257-2300,Wauwatosa,,,,US,,-88.047584,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Mayfair Mall,WI,,2350 North Mayfair Road,43.06187,53226
505-883-2539,Albuquerque,,,,US,Space 600,-106.5701927,"Mon - Thu : 11:30AM - 11:00PM, Fri - Sat : 11:30AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Coronado Center,NM,,6600 Menaul Boulevard NE,35.1009909,87110
520-408-0033,Tucson,,,,US,,-110.973011868132,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Tucson Mall,AZ,,60 West Wetmore Road,32.2865175824176,85705
916-567-0606,Sacramento,,,,US,,-121.425367142857,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Market Square at Arden Fair,CA,,1771 Arden Way,38.5988571428571,95815
916-781-3399,Roseville,,,,US,,-121.26589047619,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Roseville Galleria,CA,,1127 Galleria Boulevard,38.7714128571429,95678
559-228-1400,Fresno,,,,US,Suite 139,-119.776108163265,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Fashion Fair Mall,CA,,639 East Shaw Avenue,36.80848,93710
757-473-2900,Virginia Beach,,,,US,,-76.1338794444444,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",The Town Center of Virginia Beach,VA,,265 Central Park Avenue,36.8430627777778,23462
404-816-2555,Atlanta,,,,US,,-84.365,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Lenox Square Mall,GA,,"3393 Peachtree Road NE, Suite 3076A",33.84893,30326
770-319-5515,Atlanta,,,,US,,-84.4675706376544,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",The Cumberland Mall,GA,,1609 Cumberland Mall,33.8818606329458,30339
678-320-0201,Atlanta,,,,US,Suite 3005,-84.33882,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Perimeter Mall,GA,,4400 Ashford-Dunwoody Road,33.92215,30346
770-751-7011,Alpharetta,,,,US,,-84.2953994444444,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",North Point Mall,GA,,2075 North Point Circle,34.0506966666667,30022
770-831-4710,Buford,,,,US,Space VD01H,-83.98531,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Mall of Georgia,GA,,3333 Buford Drive,34.06898,30519
305-447-9898,Coconut Grove,,,,US,,-80.2419870892514,"Mon - Thu : 11:30AM - 11:30PM, Fri - Sat : 11:30AM - 12:30AM, Sun (Brunch served 11:00AM - 2:00PM) : 11:00AM - 11:00PM",CocoWalk,FL,,3015 Grand Avenue,25.7281389487607,33133
305-665-5400,Miami,,,,US,,-80.31285,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Dadeland Mall,FL,,7497 Dadeland Mall,25.68498,33156
305-593-0803,Miami,,,,US,,-80.3768280904522,"Mon - Thu : 11:00AM - 11:30PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Dolphin Mall,FL,,"11401 NW 12th Street, Space E512",25.7827650251256,33172
305-792-9696,Aventura,,,,US,,-80.1467655415667,"Mon - Thu : 11:30AM - 11:30PM, Fri - Sat : 11:30AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Aventura Mall,FL,,19501 Biscayne Boulevard,25.9560064358507,33180
954-438-7311,Pembroke Pines,,,,US,Suite 4060,-80.33693,"Mon - Thu : 11:30AM - 11:30PM, Fri - Sat : 11:30AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",The Shops at Pembroke Gardens,FL,,14559 SW 5th Street,26.00405,33027
402-393-1166,Omaha,,,,US,,-96.0694849,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Westroads Mall,NE,,10120 California Street,41.2644974,68114
919-781-0050,Raleigh,,,,US,,-78.67848,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",Crabtree Valley Mall,NC,,4325 Glenwood Avenue,35.84123,27612
919-206-4082,Durham,,,,US,Suite 950,-78.9467795111863,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 11:00PM",The Streets at Southpoint,NC,,8030 Renaissance Parkway,35.9035523283579,27713
503-620-1100,Tigard,,,,US,,-122.783421428571,"Mon - Fri : 11:00AM - 11:00PM, Sat : 11:00AM - 12:00AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Washington Square,OR,,9309 Washington Square Rd,45.4512228571429,97223
952-653-3333,Edina,,,,US,,-93.3224957142857,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served 10:00AM - 2:00PM) : 10:00AM - 10:00PM",Southdale Center,MN,,2715 Southdale Center,44.8827714285714,55435
504-837-1818,Metairie,,,,US,,-90.15649,"Mon - Thu : 11:00AM - 11:00PM, Fri - Sat : 11:00AM - 12:30AM, Sun (Brunch served  10:00AM - 2:00PM) : 10:00AM - 11:00PM",Lakeside Shopping Center,LA,,"3301 Veterans Memorial Blvd, Suite 15",30.00364,70002
