store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,store_type,other_fields,coming_soon
Ruby Tuesday of Council Bluffs,,3150 24TH AVENUE,,COUNCIL BLUFFS,IA,51501,United States,7123280046,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Cornhusker,,2008 CORNHUSKER RD,,BELLEVUE,NE,68123,United States,4022929500,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Shakopee,,4135 DEAN LAKES BOULEVARD,,SHAKOPEE,MN,55379,United States,9524037893,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Edina,,1975 SOUTHDALE MALL,,EDINA,MN,55435,United States,9529289906,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Rosedale Ctr,,325 ROSEDALE CENTER,,ROSEVILLE,MN,55113,United States,6516350985,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Inver Grove Heights,,9051 BUCHANON TRAIL,,INVER GROVE HEIGHTS,MN,55077,United States,6514551272,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Mason City,,3115 4th Street SW,,Mason City,IA,50401,United States,6414249990,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Urbandale,,4900 86TH STREET,,URBANDALE,IA,50322,United States,5152784476,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Tiffany Springs,,9770 NW PRAIRIEVIEW ROAD,,KANSAS CITY,MO,64153,United States,8168917091,,,"Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00",,,0
Ruby Tuesday of Northgate Village,,2909 BURLINGTON AVE.,,NORTH KANSAS CITY,MO,64116,United States,8162212828,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Independence,,14001 E. 40 HIGHWAY,,KANSAS CITY,MO,64136,United States,8163736465,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Belton,,1300 EAST NORTH AVE.,,BELTON,MO,64012,United States,8163180491,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Kirksville,,2510 NORTH BALTIMORE STREET,,KIRKSVILLE,MO,63501,United States,6606653588,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of 31st & Memorial,,7806 EAST SKELLY DRIVE,,TULSA,OK,74145,United States,9186220781,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Joplin,,3231 RANGELINE ROAD,,JOPLIN,MO,64804,United States,4176269656,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Columbia Plaza,,2010 BERNADETTE DR.,,COLUMBIA,MO,65203,United States,5734468212,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Jefferson City,,2300 MISSOURI BLVD.,,JEFFERSON CITY,MO,65109,United States,5735568094,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of North Springfield,,2725 NORTH GLENSTONE AVENUE,,SPRINGFIELD,MO,65803,United States,4178317829,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Springfield,,2825 SOUTH GLENSTONE AVENUE,,SPRINGFIELD,MO,65804,United States,4178895866,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Branson,,3316 WEST HIGHWAY 76,,BRANSON,MO,65616,United States,4173355450,,,"Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00",,,0
Ruby Tuesday of St. Robert,,135 ST. ROBERTS BLVD,,ST. ROBERT,MO,65584,United States,5733365140,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Menomonee Falls,,10843 W. PARK PLACE,,MILWAUKEE,WI,53224,United States,4143599860,,,"Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00, Monday 11:00 - 23:00",,,0
Ruby Tuesday of Wentzville,,1218 WEST PEARCE,,WENTZVILLE,MO,63385,United States,6363273339,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Greendale,,5320 S 76TH STREET,,GREENDALE,WI,53129,United States,4144230530,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Mid-Rivers,,190 MID RIVERS MALL CIRCLE,,ST. PETERS,MO,63376,United States,6362791356,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Valley Park,,942 MERAMAC STATION ROAD,,VALLEY PARK,MO,63088,United States,6368256330,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Russellville,,115 EAST HARRELL DRIVE,,RUSSELLVILLE,AR,72802,United States,4798587151,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Arnold,,3606 WEST OUTER RD,,ARNOLD,MO,63010,United States,6362873522,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of West Plains,,1008 WOORLEY DRIVE,,WEST PLAINS,MO,65775,United States,4172551510,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Litchfield,,7 CORVETTE DRIVE,,LITCHFIELD,IL,62056,United States,2173242808,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Festus Sharpiro Place,,1120 SHAPIRO DRIVE,,FESTUS,MO,63028,United States,6369336650,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Collinsville,,604 N. BLUFF ROAD,,COLLINSVILLE,IL,62234,United States,6183459148,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Fairview Heights,,6565 NORTH ILLINOIS AVENUE,,FAIRVIEW HEIGHTS,IL,62208,United States,6183943561,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Traverse City,,1764 N US HWY 31,,TRAVERSE CITY,MI,49686,United States,2319389220,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Texarkana,,4330 ST. MICHAEL DRIVE,,TEXARKANA,TX,75503,United States,9038386838,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Cadillac,,8711 EAST 34 ROAD,,CADILLAC,MI,49601,United States,2317791240,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Bryant,,23236 I-30,,Bryant,AR,72022,United States,5016532500,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Big Rapids,,15397 WALDRON WAY,,BIG RAPIDS,MI,49307,United States,2315923454,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Gaylord,,499 DICKERSON ROAD,,GAYLORD,MI,49735,United States,9897057990,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Cape Girardeau,,3069 WILLIAM STREET,,CAPE GIRARDEAU,MO,63701,United States,5733398660,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Jonesboro,,2915 KAZI STREET,,JONESBORO,AR,72401,United States,8709348394,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Sikeston,,2612 E. MALONE AVE.,,MINER,MO,63801,United States,5734722190,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Mt. Pleasant,,1023 E PICKARD STREET,,MT. PLEASANT,MI,48858,United States,9897758737,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Terre Haute,,3451 SOUTH US HWY 41,,TERRE HAUTE,IN,47802,United States,8122385200,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Warsaw,,3308 EAST CENTER STREET,,WARSAW,IN,46582,United States,5742697821,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Battle Creek,,6083 B DRIVE NORTH,,BATTLE CREEK,MI,49014,United States,2699798310,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Midland,,6800 EASTMAN AVENUE,,MIDLAND,MI,48640,United States,9896314050,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Kokomo,,515 EAST SOUTHWAY BLVD.,,KOKOMO,IN,46902,United States,7654530396,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Okemos,,1982 WEST GRAND RIVER AVENUE,,OKEMOS,MI,48864,United States,5173474667,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Michigan Rd,,9106 WESLEYAN ROAD,,INDIANAPOLIS,IN,46268,United States,3172289630,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Angola,,2304 NORTH WAYNE STREET,,ANGOLA,IN,46703,United States,2606658791,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of 96th Street,,8133 EAST 96TH STREET,,INDIANAPOLIS,IN,46256,United States,3178428368,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Sycamore,,1653 SYCAMORE VIEW ROAD,,MEMPHIS,TN,38134,United States,9013829280,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of US 31 South,,7940 US 31 SOUTH,,INDIANAPOLIS,IN,46227,United States,3178855801,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
Ruby Tuesday of Ft. Wayne,,1050 E. COLISEUM BLVD.,,FT. WAYNE,IN,46805,United States,2604719369,,,"Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00, Monday 11:00 - 22:00",,,0
